pseudonymous_id,as_of_date,split,label,welfare_concern_30d,risk_tier,calibrated_score,probability_score,avg_duty_hours_4wk,consecutive_night_shifts,days_since_last_leave,deployment_duration_days,transfers_last_12mo,training_load_4wk,wellness_score_trend,sleep_score_trend,sudden_wellness_drop,total_duty_hours_4wk,duty_irregularity_index,workload_trend_4wk,leave_utilization_rate,active_deployment_hardship,stress_self_rating_trend,latest_mood_score,latest_sleep_quality,latest_stress_self_rating,help_requested_recent,self_report_recency_days,service_number,rank
45ad8569-ef44-4e61-939f-51d9e4a14686,2026-04-27,val,0,False,low,38,0.0969,9.42,0,365.0,0,0,40.6,-0.5,-0.5,1,197.9,1.5,-0.201,0.0,0,0.5,3.0,2.0,4.0,0,1.0,SN-100003,WO1
496c28eb-4211-4e2e-81d0-a22d9bc59ef8,2026-04-27,val,0,False,low,26,0.046,8.43,0,0.0,0,0,10.7,-0.5,1.0,0,126.5,0.73,-0.3847,0.333,0,-0.5,4.0,5.0,3.0,0,0.0,SN-100006,Lt
4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-04-27,val,0,False,low,46,0.1559,8.85,0,365.0,53,0,23.5,-0.0,1.0,0,247.7,1.41,-0.164,0.0,5,-0.0,4.0,4.0,4.0,1,1.0,SN-100026,Sgt
4d35925f-dc08-4701-9635-b21566f083c8,2026-04-27,val,1,True,high,81,0.773,9.52,0,81.0,0,1,23.9,-0.5,-0.5,0,200.0,2.31,0.0363,0.333,0,0.0,3.0,3.0,6.0,0,0.0,SN-100021,WO1
4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-04-27,val,0,False,moderate,62,0.3307,9.66,0,79.0,25,0,25.1,0.0,0.0,0,270.5,2.23,0.3061,0.333,2,0.0,3.0,3.0,6.0,0,1.0,SN-100023,SSgt
5afd666b-497f-46ed-b98f-7d4ca698ae5e,2026-04-27,val,0,False,low,34,0.0776,9.11,0,41.0,18,0,38.1,-0.0,0.5,0,245.9,1.58,1.1198,0.433,3,0.5,4.0,4.0,6.0,0,0.0,SN-100008,LCpl
5e36a977-0648-4d11-a959-05b1cf4a3414,2026-04-27,val,0,False,moderate,60,0.3006,9.53,0,365.0,0,0,34.8,0.0,0.5,0,228.6,1.99,0.0881,0.0,0,-0.5,3.0,4.0,4.0,0,2.0,SN-100019,WO1
64f05c24-9d94-4d30-b122-d3dc7b06d08c,2026-04-27,val,0,False,low,49,0.1867,9.19,0,3.0,0,0,7.3,0.0,0.5,0,156.2,1.61,-0.2967,0.267,0,0.0,4.0,4.0,3.0,0,2.0,SN-100027,Capt
6a0afa9d-a509-4d89-97d6-03729267f700,2026-04-27,val,0,False,low,25,0.0429,9.21,0,365.0,26,1,13.1,0.5,-0.5,0,257.8,1.65,0.2265,0.0,1,0.5,5.0,4.0,4.0,0,0.0,SN-100016,Capt
70641daa-5086-4b41-a8cb-157cf104dd4a,2026-04-27,val,0,False,low,36,0.0859,9.7,0,39.0,0,0,34.0,0.5,0.5,0,242.4,2.18,0.8157,0.267,0,-0.0,4.0,4.0,4.0,0,0.0,SN-100038,WO2
70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-04-27,val,0,False,low,39,0.1044,8.91,0,365.0,38,1,23.3,-1.5,0.5,0,249.5,1.53,0.0267,0.0,5,0.0,1.0,4.0,5.0,0,2.0,SN-100014,Lt
72e0f47d-0ed0-409a-9bbb-0564203ceda6,2026-04-27,val,0,False,moderate,55,0.2357,9.29,0,365.0,0,1,23.3,0.5,-0.0,0,213.6,1.75,-0.2216,0.0,0,1.0,5.0,4.0,5.0,0,1.0,SN-100002,Maj
738d5915-4233-4d01-a945-cbeabf75cd21,2026-04-27,val,0,False,low,46,0.1587,9.14,0,61.0,0,0,21.5,-0.5,-0.5,0,210.2,1.73,-0.0557,0.3,0,-1.0,3.0,2.0,3.0,0,0.0,SN-100012,Pte
77437ffd-ca89-452c-8b2a-72e6b2edd2f8,2026-04-27,val,0,False,low,31,0.0651,9.28,0,365.0,0,0,27.7,-0.5,-0.0,0,232.1,2.01,0.0488,0.0,0,0.0,4.0,4.0,3.0,0,0.0,SN-100041,Capt
776de020-0fd7-491a-8f35-c0dc5f24cc27,2026-04-27,val,0,False,low,6,0.0119,9.42,1,365.0,12,1,29.5,0.0,0.5,0,245.0,1.62,0.1717,0.0,1,-0.0,3.0,5.0,4.0,0,0.0,SN-100013,Maj
7add9c6d-c8f7-414b-a5f2-959e72f6c1e5,2026-04-27,val,1,True,critical,94,0.9673,10.44,1,69.0,40,0,17.6,-0.5,0.0,0,292.2,2.67,0.0842,0.367,4,-0.5,2.0,3.0,6.0,0,3.0,SN-100043,Lt
814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-04-27,val,0,False,moderate,74,0.4949,11.13,0,70.0,0,1,19.6,-0.5,0.5,0,267.1,2.49,0.1473,0.4,0,-0.5,2.0,4.0,5.0,1,1.0,SN-100024,Cpl
82a6e6d7-17fd-44a6-abbf-aeafb4449710,2026-04-27,val,0,False,moderate,69,0.4245,10.24,0,365.0,0,0,24.9,1.0,-0.5,0,286.8,2.69,0.109,0.0,0,-0.5,4.0,2.0,5.0,1,2.0,SN-100028,Pte
86578f0d-5375-4a2a-b754-ef3fee5da4df,2026-04-27,val,0,False,low,14,0.0211,8.84,0,43.0,0,0,20.4,0.0,-0.0,0,194.5,1.1,0.4354,0.367,0,-0.5,5.0,4.0,3.0,0,2.0,SN-100007,WO2
8959e852-9786-4c00-888c-84ec0d572e4b,2026-04-27,val,1,True,critical,100,0.9788,9.45,2,365.0,0,0,25.3,0.0,-0.5,0,207.8,1.93,-0.0138,0.0,0,-1.0,3.0,2.0,3.0,1,0.0,SN-100047,Cpl
999d258f-dc9e-4e2e-be14-d6d118a5404d,2026-04-27,val,0,False,low,9,0.0151,8.99,0,365.0,0,0,11.4,-0.0,-0.5,0,197.7,1.73,0.0254,0.0,0,1.0,4.0,2.0,3.0,0,3.0,SN-100004,Maj
9f2888f9-c444-4ed7-8d3c-4f754ac00b01,2026-04-27,val,0,False,low,36,0.0886,9.28,0,365.0,0,0,21.3,-0.0,0.0,0,204.1,1.83,0.0564,0.0,0,-0.5,4.0,4.0,2.0,0,0.0,SN-100036,Pte
a2a12189-ff88-4e74-b0fa-debe93d6b1be,2026-04-27,val,0,False,low,48,0.183,9.06,0,0.0,0,0,21.4,0.0,0.0,0,208.3,1.35,0.0478,0.033,0,-1.5,3.0,3.0,3.0,0,1.0,SN-100011,WO2
a789808b-9d6e-4182-8b54-ba7064f7ac61,2026-04-27,val,0,False,low,33,0.07,9.41,0,365.0,0,0,5.6,-1.0,-1.0,0,216.5,2.08,-0.0032,0.0,0,0.5,3.0,2.0,4.0,0,2.0,SN-100001,WO2
b3c25dee-163d-4b92-b954-bfbe12e5e16f,2026-04-27,val,0,False,low,17,0.0262,8.98,0,365.0,0,0,19.6,0.0,-0.0,0,188.5,1.41,-0.1381,0.0,0,-1.0,3.0,4.0,2.0,0,3.0,SN-100009,Capt
b760a549-d885-482f-bec0-6635165190d9,2026-04-27,val,0,False,low,40,0.1102,9.21,0,365.0,0,0,8.9,-0.5,-0.0,0,202.6,2.01,0.031,0.0,0,-0.5,3.0,4.0,3.0,0,0.0,SN-100048,Cpl
b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-04-27,val,1,True,high,82,0.8215,9.73,0,365.0,0,1,23.4,-0.0,0.5,0,214.1,2.73,-0.0695,0.0,0,-0.5,2.0,3.0,6.0,0,1.0,SN-100018,SSgt
c39fb669-dddb-460e-bc62-875415402c11,2026-04-27,val,0,False,low,46,0.1584,9.79,0,365.0,0,0,14.7,0.5,0.5,0,205.5,2.38,-0.0943,0.0,0,-0.5,4.0,3.0,5.0,1,2.0,SN-100032,Lt
d2fe3180-36cd-423d-8a3b-a9008080782e,2026-04-27,val,0,False,moderate,53,0.2199,9.75,0,44.0,0,0,34.1,0.0,0.0,0,214.4,2.31,1.0419,0.5,0,-0.5,3.0,3.0,4.0,1,1.0,SN-100044,SSgt
d6fb430f-d101-4dc7-bd94-a22e3f26658a,2026-04-27,val,0,False,moderate,59,0.2887,9.3,0,47.0,0,0,17.4,0.5,0.5,0,213.9,1.8,0.54,0.367,0,-0.0,4.0,3.0,4.0,0,0.0,SN-100042,LCpl
dbe21ba4-04ee-4691-bc23-2819ce740b9d,2026-04-27,val,1,True,high,76,0.5579,9.76,1,365.0,0,0,16.9,0.0,0.0,0,204.9,2.05,0.0059,0.0,0,-0.5,4.0,3.0,5.0,0,1.0,SN-100030,Capt
dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-04-27,val,0,False,low,30,0.0587,9.63,0,365.0,0,0,26.1,0.0,1.0,0,211.8,2.34,-0.0307,0.0,0,0.5,3.0,4.0,4.0,0,0.0,SN-100025,Pte
e3781c20-9024-4d35-93d0-ea9a3e3ea717,2026-04-27,val,0,False,low,10,0.0159,8.83,0,48.0,0,0,14.7,-0.5,-0.0,0,212.0,1.2,0.511,0.5,0,0.5,4.0,4.0,3.0,0,1.0,SN-100010,LCpl
e8d45d93-84e1-47f1-be6e-3c5a89051023,2026-04-27,val,0,False,low,15,0.0223,8.91,0,365.0,0,1,25.6,0.5,0.5,0,205.0,1.13,-0.1408,0.0,0,-0.5,5.0,5.0,3.0,0,2.0,SN-100045,LCpl
eb8f4698-d0ac-481a-9824-3996cd99e595,2026-04-27,val,0,False,low,42,0.1247,10.12,1,365.0,0,0,17.8,0.5,0.5,0,263.2,2.56,0.3206,0.0,0,0.5,3.0,4.0,4.0,0,3.0,SN-100035,WO1
ee2aa31c-3546-4f76-a06c-68900beffd68,2026-04-27,val,0,False,low,38,0.0965,10.19,0,8.0,0,0,27.3,-0.0,0.0,0,163.1,2.54,-0.2432,0.333,0,0.5,4.0,3.0,4.0,0,1.0,SN-100033,Sgt
f8e47fda-cd0f-409d-b8f7-0cccc826bee5,2026-04-27,val,0,False,low,43,0.1363,10.21,0,0.0,0,0,30.9,-0.5,0.0,0,193.9,2.52,-0.0448,0.167,0,-0.5,3.0,2.0,4.0,0,1.0,SN-100050,WO2
fa0fbe22-6606-4f1b-8b64-eb7c47e1f1da,2026-04-27,val,0,False,low,32,0.0685,9.76,0,365.0,0,0,18.0,0.5,0.0,0,214.8,2.39,0.0751,0.0,0,-0.5,4.0,3.0,3.0,0,4.0,SN-100049,LCpl
fbad27f5-5c0f-4828-8e5b-d93830474787,2026-04-27,val,0,False,low,21,0.0326,9.39,1,365.0,0,0,10.4,0.0,-0.0,0,197.2,1.91,-0.2112,0.0,0,0.0,4.0,4.0,3.0,0,1.0,SN-100037,Cpl
fe24136f-9985-4b90-899d-73513a5de4a9,2026-04-27,val,0,False,low,31,0.065,10.41,0,2.0,0,0,25.5,-0.5,0.0,0,124.9,2.29,-0.3356,0.4,0,0.5,4.0,3.0,4.0,0,2.0,SN-100040,Cpl
ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-04-27,val,0,False,moderate,64,0.3571,9.7,0,32.0,0,1,20.7,0.0,0.5,0,232.7,2.21,0.7955,0.4,0,0.0,3.0,4.0,5.0,1,4.0,SN-100020,Capt
070ad95e-29db-45b2-979a-1b845c3baba2,2026-05-21,test,0,False,low,27,0.0505,8.62,0,365.0,0,1,7.4,0.0,0.5,0,215.5,1.01,-0.1843,0.0,0,-0.5,5.0,4.0,1.0,0,1.0,SN-100039,Pte
1338d9f8-e125-460c-a7b7-b13d6ebe7b67,2026-05-21,test,0,False,low,31,0.0644,9.82,0,365.0,0,0,16.1,-1.0,1.0,0,206.2,2.32,-0.0319,0.0,0,-1.5,3.0,5.0,2.0,0,0.0,SN-100046,Cpl
16feb681-c445-4288-b994-d95d814f7b25,2026-05-21,test,0,False,low,46,0.158,9.47,0,67.0,22,0,6.3,-0.5,0.0,0,255.6,2.23,0.1519,0.267,1,-0.5,2.0,3.0,4.0,0,3.0,SN-100031,Capt
1ccca2ef-bafe-4608-8c90-ca915483641f,2026-05-21,test,0,False,low,29,0.0568,9.93,0,365.0,0,0,15.4,-0.0,0.0,0,248.2,2.54,0.199,0.0,0,0.0,4.0,5.0,3.0,0,1.0,SN-100022,WO2
1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-05-21,test,0,False,moderate,52,0.209,9.42,2,24.0,0,0,25.8,0.5,0.0,0,226.1,1.59,-0.2351,0.267,0,-0.5,4.0,3.0,6.0,1,1.0,SN-100015,SSgt
20d8aaf0-5b95-4804-8c75-9a93518ca3ec,2026-05-21,test,0,False,moderate,52,0.2133,9.83,0,365.0,0,0,31.5,-0.5,-0.5,0,226.2,2.22,-0.044,0.0,0,0.5,3.0,3.0,4.0,0,0.0,SN-100034,Maj
2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-05-21,test,0,False,low,39,0.1025,9.76,0,68.0,27,0,23.6,0.0,-0.5,0,273.3,2.15,0.3775,0.3,1,-1.5,4.0,3.0,1.0,0,1.0,SN-100017,Pte
2d66e083-3c9f-46b2-bba4-c90b6e25ff69,2026-05-21,test,0,False,low,46,0.1628,8.72,0,107.0,0,0,41.6,0.5,0.5,0,200.5,0.8,-0.2524,0.3,0,0.5,4.0,4.0,5.0,0,3.0,SN-100029,WO1
4494bc6e-3d0d-425e-8d18-b856f5e83356,2026-05-21,test,0,False,moderate,52,0.21,10.08,0,365.0,64,0,19.6,0.0,0.5,0,282.2,2.64,0.0111,0.0,5,0.0,3.0,2.0,5.0,1,0.0,SN-100005,Pte
45ad8569-ef44-4e61-939f-51d9e4a14686,2026-05-21,test,0,False,low,33,0.0733,9.3,0,365.0,0,0,16.9,-0.0,0.5,0,204.7,1.74,0.037,0.0,0,-0.5,4.0,4.0,2.0,0,1.0,SN-100003,WO1
496c28eb-4211-4e2e-81d0-a22d9bc59ef8,2026-05-21,test,0,False,low,28,0.052,9.08,1,19.0,0,0,16.7,-0.5,-0.5,0,154.3,1.81,-0.0141,0.5,0,0.5,3.0,4.0,3.0,0,1.0,SN-100006,Lt
4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-05-21,test,0,False,low,31,0.0639,9.48,0,365.0,0,0,24.2,0.0,0.0,0,265.5,1.66,-0.0034,0.0,0,0.0,3.0,3.0,5.0,0,2.0,SN-100026,Sgt
4d35925f-dc08-4701-9635-b21566f083c8,2026-05-21,test,0,False,moderate,56,0.2544,9.37,0,105.0,0,1,22.1,1.0,0.0,0,215.5,1.97,0.1283,0.333,0,0.0,4.0,3.0,5.0,1,0.0,SN-100021,WO1
4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-05-21,test,0,False,moderate,59,0.2814,10.11,0,103.0,49,0,28.8,0.0,-1.0,0,283.1,2.31,0.1689,0.333,2,-0.5,3.0,2.0,5.0,1,2.0,SN-100023,SSgt
5afd666b-497f-46ed-b98f-7d4ca698ae5e,2026-05-21,test,0,False,low,21,0.0321,9.17,1,65.0,0,0,25.9,-1.0,-1.0,1,256.8,1.43,0.1234,0.433,0,0.0,2.0,3.0,5.0,0,2.0,SN-100008,LCpl
5e36a977-0648-4d11-a959-05b1cf4a3414,2026-05-21,test,0,False,moderate,62,0.3229,9.35,0,365.0,0,0,28.1,0.0,0.5,0,215.1,1.95,0.0165,0.0,0,-0.5,3.0,3.0,4.0,0,1.0,SN-100019,WO1
64f05c24-9d94-4d30-b122-d3dc7b06d08c,2026-05-21,test,0,False,low,42,0.1272,9.84,0,27.0,0,1,23.3,0.0,0.5,0,216.5,2.72,0.3531,0.267,0,0.5,3.0,3.0,5.0,0,0.0,SN-100027,Capt
6a0afa9d-a509-4d89-97d6-03729267f700,2026-05-21,test,0,False,low,23,0.037,10.02,0,365.0,50,1,27.8,0.5,-0.0,0,280.5,2.47,0.1577,0.0,1,0.5,4.0,4.0,4.0,0,1.0,SN-100016,Capt
70641daa-5086-4b41-a8cb-157cf104dd4a,2026-05-21,test,0,False,low,43,0.1301,8.8,0,63.0,0,0,32.1,0.5,0.5,0,211.1,1.54,-0.1047,0.267,0,0.0,4.0,4.0,3.0,0,4.0,SN-100038,WO2
70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-05-21,test,0,False,low,26,0.0463,9.31,0,365.0,0,1,35.4,0.5,-0.5,0,251.3,1.92,0.0195,0.0,0,1.0,4.0,3.0,6.0,0,2.0,SN-100014,Lt
72e0f47d-0ed0-409a-9bbb-0564203ceda6,2026-05-21,test,0,False,low,49,0.1849,9.62,0,365.0,0,1,28.0,0.0,-0.5,0,240.5,1.5,0.1529,0.0,0,-1.0,3.0,3.0,3.0,1,0.0,SN-100002,Maj
738d5915-4233-4d01-a945-cbeabf75cd21,2026-05-21,test,0,False,moderate,68,0.4145,9.61,0,85.0,0,0,15.4,0.0,0.5,0,211.4,2.02,0.0559,0.3,0,0.0,3.0,4.0,3.0,0,3.0,SN-100012,Pte
77437ffd-ca89-452c-8b2a-72e6b2edd2f8,2026-05-21,test,0,False,low,31,0.0624,9.43,0,365.0,0,0,13.1,-0.5,0.5,0,245.3,2.07,0.1135,0.0,0,0.0,4.0,4.0,3.0,1,2.0,SN-100041,Capt
776de020-0fd7-491a-8f35-c0dc5f24cc27,2026-05-21,test,0,False,low,10,0.0162,9.04,0,365.0,36,1,15.7,-1.0,-0.0,1,253.0,1.5,0.0386,0.0,1,0.5,3.0,4.0,3.0,0,1.0,SN-100013,Maj
7add9c6d-c8f7-414b-a5f2-959e72f6c1e5,2026-05-21,test,1,True,high,83,0.8512,9.64,0,93.0,0,0,41.2,0.5,-0.5,0,231.4,2.32,-0.2056,0.367,0,-0.5,2.0,2.0,5.0,1,4.0,SN-100043,Lt
814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-05-21,test,0,False,low,48,0.1779,9.96,0,94.0,0,1,19.3,-0.5,1.0,0,219.2,2.61,-0.2325,0.4,0,0.0,2.0,3.0,5.0,1,4.0,SN-100024,Cpl
82a6e6d7-17fd-44a6-abbf-aeafb4449710,2026-05-21,test,0,False,moderate,59,0.2896,10.46,0,365.0,0,0,34.5,0.0,1.0,0,272.0,2.81,-0.048,0.0,0,0.0,3.0,5.0,5.0,1,3.0,SN-100028,Pte
86578f0d-5375-4a2a-b754-ef3fee5da4df,2026-05-21,test,0,False,low,26,0.0471,9.42,0,67.0,0,0,15.6,-0.5,-0.5,0,226.0,1.43,0.0944,0.367,0,0.0,4.0,4.0,3.0,0,3.0,SN-100007,WO2
8959e852-9786-4c00-888c-84ec0d572e4b,2026-05-21,test,1,True,critical,92,0.9626,9.58,1,5.0,0,0,35.4,-0.0,-0.5,0,201.1,2.05,-0.0322,0.1,0,0.0,2.0,2.0,5.0,1,2.0,SN-100047,Cpl
999d258f-dc9e-4e2e-be14-d6d118a5404d,2026-05-21,test,0,False,low,25,0.0421,9.25,0,7.0,0,0,28.4,-0.5,0.5,0,120.2,1.98,-0.373,0.333,0,0.0,4.0,5.0,2.0,0,2.0,SN-100004,Maj
9f2888f9-c444-4ed7-8d3c-4f754ac00b01,2026-05-21,test,0,False,low,45,0.1483,9.11,2,365.0,0,0,28.4,-0.5,0.0,0,191.4,1.35,-0.0641,0.0,0,-1.0,4.0,4.0,2.0,0,2.0,SN-100036,Pte
a2a12189-ff88-4e74-b0fa-debe93d6b1be,2026-05-21,test,0,False,moderate,58,0.2726,9.29,1,15.0,0,1,22.3,-0.5,-0.5,0,120.8,1.86,-0.4454,0.333,0,0.5,4.0,3.0,5.0,0,1.0,SN-100011,WO2
a789808b-9d6e-4182-8b54-ba7064f7ac61,2026-05-21,test,0,False,low,30,0.0595,9.51,1,365.0,0,0,11.8,-0.0,0.5,0,228.2,2.02,0.1094,0.0,0,0.0,4.0,4.0,3.0,0,1.0,SN-100001,WO2
b3c25dee-163d-4b92-b954-bfbe12e5e16f,2026-05-21,test,0,False,low,19,0.0297,8.66,0,365.0,0,0,14.1,-0.5,-1.0,0,190.5,0.86,-0.0451,0.0,0,0.0,4.0,3.0,3.0,0,0.0,SN-100009,Capt
b760a549-d885-482f-bec0-6635165190d9,2026-05-21,test,0,False,low,44,0.1402,9.4,1,365.0,0,0,23.1,-0.5,0.0,0,216.2,2.07,0.0593,0.0,0,1.0,3.0,3.0,4.0,0,1.0,SN-100048,Cpl
b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-05-21,test,0,False,moderate,67,0.3938,9.94,0,365.0,0,1,19.3,-0.5,0.0,0,238.5,2.73,0.1422,0.0,0,-1.0,3.0,3.0,4.0,1,1.0,SN-100018,SSgt
c39fb669-dddb-460e-bc62-875415402c11,2026-05-21,test,0,False,low,40,0.1114,9.21,0,365.0,0,0,15.6,-0.5,-0.5,0,193.4,1.53,-0.1005,0.0,0,-1.5,4.0,2.0,2.0,0,0.0,SN-100032,Lt
d2fe3180-36cd-423d-8a3b-a9008080782e,2026-05-21,test,0,False,moderate,56,0.2486,9.76,0,68.0,23,0,10.6,-1.0,0.0,0,263.5,2.46,0.2987,0.5,1,0.0,3.0,3.0,3.0,0,2.0,SN-100044,SSgt
d6fb430f-d101-4dc7-bd94-a22e3f26658a,2026-05-21,test,0,False,moderate,56,0.2539,9.92,0,71.0,0,0,14.6,0.0,0.5,0,238.0,2.3,0.1258,0.367,0,1.0,3.0,4.0,5.0,0,0.0,SN-100042,LCpl
dbe21ba4-04ee-4691-bc23-2819ce740b9d,2026-05-21,test,1,True,high,77,0.5995,9.58,0,365.0,0,0,14.5,0.5,1.0,0,229.8,2.33,0.1006,0.0,0,0.0,3.0,4.0,4.0,0,1.0,SN-100030,Capt
dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-05-21,test,0,False,low,26,0.0449,8.97,1,365.0,0,0,10.4,-0.0,0.5,0,197.3,1.48,-0.1125,0.0,0,0.5,4.0,5.0,4.0,0,2.0,SN-100025,Pte
e3781c20-9024-4d35-93d0-ea9a3e3ea717,2026-05-21,test,0,False,low,5,0.0112,8.9,0,72.0,0,0,24.1,1.0,0.5,0,204.7,1.43,-0.0627,0.5,0,-0.5,5.0,4.0,2.0,0,2.0,SN-100010,LCpl
e8d45d93-84e1-47f1-be6e-3c5a89051023,2026-05-21,test,0,False,low,10,0.0158,9.12,0,365.0,0,1,16.3,0.0,-0.0,0,227.9,1.17,0.1144,0.0,0,0.0,4.0,4.0,3.0,0,3.0,SN-100045,LCpl
eb8f4698-d0ac-481a-9824-3996cd99e595,2026-05-21,test,0,False,moderate,53,0.2236,9.77,0,365.0,0,0,23.1,0.0,-0.5,0,234.4,2.64,-0.0229,0.0,0,-1.0,3.0,3.0,4.0,0,1.0,SN-100035,WO1
ee2aa31c-3546-4f76-a06c-68900beffd68,2026-05-21,test,0,False,low,48,0.1811,8.83,0,32.0,0,0,15.3,1.0,-0.0,0,211.9,1.52,0.2435,0.333,0,0.0,5.0,4.0,3.0,0,1.0,SN-100033,Sgt
f8e47fda-cd0f-409d-b8f7-0cccc826bee5,2026-05-21,test,0,False,low,46,0.1609,8.93,0,18.0,0,0,25.3,-0.5,0.0,0,142.8,1.52,-0.3622,0.367,0,0.5,4.0,3.0,3.0,0,0.0,SN-100050,WO2
fa0fbe22-6606-4f1b-8b64-eb7c47e1f1da,2026-05-21,test,0,False,low,44,0.1435,9.25,1,365.0,0,0,9.9,0.0,0.0,0,212.8,1.77,-0.0093,0.0,0,-0.0,4.0,3.0,4.0,0,1.0,SN-100049,LCpl
fbad27f5-5c0f-4828-8e5b-d93830474787,2026-05-21,test,0,False,low,21,0.0328,8.84,0,365.0,0,0,8.6,0.5,-0.0,0,212.2,1.62,0.0815,0.0,0,-1.5,5.0,4.0,1.0,0,1.0,SN-100037,Cpl
fe24136f-9985-4b90-899d-73513a5de4a9,2026-05-21,test,0,False,low,38,0.0982,9.82,0,26.0,0,0,8.0,0.5,0.5,0,216.0,2.43,0.6253,0.4,0,0.0,4.0,4.0,4.0,0,2.0,SN-100040,Cpl
ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-05-21,test,0,False,moderate,51,0.195,10.19,0,56.0,0,1,22.1,1.0,0.0,0,244.5,2.42,0.1704,0.4,0,0.5,4.0,3.0,5.0,1,2.0,SN-100020,Capt
