id,pseudonymous_id,training_date,hours_committed
fe904d15-983e-4183-b2c8-79727b5a287f,776de020-0fd7-491a-8f35-c0dc5f24cc27,2026-05-13,2.5
8c6de0c1-b85b-4dc5-9ebb-8841f2284cd2,776de020-0fd7-491a-8f35-c0dc5f24cc27,2026-05-14,3.2
ef02d98c-4a37-445a-8ce3-fad2085c6511,776de020-0fd7-491a-8f35-c0dc5f24cc27,2026-05-18,3.5
567fd08e-a2c2-448b-9f9b-922046b3589a,776de020-0fd7-491a-8f35-c0dc5f24cc27,2026-05-26,3.4
c47bcb26-e923-460e-b746-0eb144c0cab1,776de020-0fd7-491a-8f35-c0dc5f24cc27,2026-06-08,3.8
93ace421-e5d6-4579-ad89-75f1f29fd884,776de020-0fd7-491a-8f35-c0dc5f24cc27,2026-06-12,1.5
e6a7f841-6e81-470a-9840-ec9e2842f295,776de020-0fd7-491a-8f35-c0dc5f24cc27,2026-06-17,3.5
f0d8d83e-9123-4940-9aed-593ccd1e0fa5,776de020-0fd7-491a-8f35-c0dc5f24cc27,2026-06-22,3.6
990c6c48-d2ca-4b51-9f5f-6b7d0cda92af,776de020-0fd7-491a-8f35-c0dc5f24cc27,2026-06-23,5.7
9c93974b-de27-4085-bcd8-aaeee4b8f0ff,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-01-09,5.1
99ccb37d-7046-45a7-bf1d-a53f9a2caa3a,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-01-13,3.8
1882b37f-d32c-4c22-be04-9dadd996fddb,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-01-16,1.6
d1b37151-1ba0-4d69-b89f-6e1c0137cd8b,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-01-23,5.4
f4147ef6-fab3-46ce-b9ed-76a32e3f6681,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-01-28,4.5
a348f1d4-360a-44ff-8214-89a06d171b04,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-02-04,5.1
4b776d2e-cfb7-4536-9b7b-b55dad3ad6c2,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-02-13,5.9
7e54b4dd-4587-4cef-8648-186245580e9b,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-02-23,2.6
910c5471-7e38-48ea-b7b2-1fdca3638aed,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-03-03,4.2
6b7e3190-bf1b-45dc-ab4e-05cda0d7e7a4,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-03-09,2.1
9d7ec1eb-e3ce-4d04-b640-db975b437b9a,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-03-11,3.7
5f9cc27b-a430-42f0-9f58-1faae412aba3,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-03-16,5.2
c35e0fc5-ecca-445f-99d8-bdd48b38ec4a,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-03-19,5.0
2fcd8698-7235-4df4-b3bb-fb2d7499ece5,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-03-23,5.0
94b312e2-395a-490b-9663-e39022880a1c,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-03-24,2.5
24db0c30-07ea-4da0-8f56-1bb764b32999,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-03-25,4.3
78bd357c-4950-40a5-b5b8-26d28fda129d,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-04-02,4.6
b4db1feb-e376-4535-96ae-1013ccb00cf5,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-04-10,4.5
a34eed08-0579-4b38-bbb3-8ede31d834aa,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-04-13,2.7
377b75cb-3905-49ba-b0ae-1909f0011954,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-04-16,3.0
1055c3ad-678e-4287-9f0d-2fffb62c47dd,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-04-20,3.9
86f08f71-0f23-4731-a2a1-7e4ae9f59b28,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-04-24,4.6
b39de08a-9da2-4685-b5e3-47de7e12aede,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-04-28,4.1
3c3d8c45-b33c-4c24-8500-0c81d12120a2,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-05-01,4.4
ce9266be-26f4-49f5-82e0-d70c4c36884f,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-05-04,4.9
f291ee0c-d557-41a6-b391-05552ceed74d,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-05-08,4.6
fc9d2f36-b3c3-42c5-bfad-d88a7a57baf2,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-05-11,5.2
7134e5a4-889a-4ae5-a802-91e800a3dc10,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-05-12,3.3
8c982426-acf9-4a5c-8bdf-254ceedeb560,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-05-13,4.3
239c2765-491e-4c61-806a-cbe92bf1bd48,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-05-29,2.5
1cf8033f-ebd2-40be-8382-c50c3405cdfb,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-06-01,4.6
68353ded-8b42-4201-8ecf-4251c80f8dfc,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-06-02,3.5
1f50a6e5-7a29-4010-bc05-ba32e40d595e,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-06-03,3.9
54a8a418-750e-4c89-ab14-8478a43124ff,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-06-09,5.5
a52f0de9-f34c-483f-b4ea-6b2f90ba8644,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-06-16,3.9
9e1497e8-6cb0-4486-8f5a-b1fdda2acc67,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-06-18,3.0
512d4bce-4871-4505-a147-8dc5c8ee7628,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-06-19,4.1
978e761c-dbbe-4c2a-8f1f-f54d4db910e4,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-06-23,1.5
dc19c707-4977-4821-a4ca-e34564e42028,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-06-25,2.0
46c37518-0ba4-4c98-8563-22ba1afe1783,70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-06-29,4.4
90434ffa-7955-43b4-8833-c4e2c11ae9c7,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-01-02,3.9
dd47653b-a86d-4cf1-aed7-eb5d8aae4a8e,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-01-06,5.5
f716f0bb-7eba-4e50-b529-05006509be6a,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-01-07,4.0
8a805c7c-2670-4514-aa31-4495944f4463,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-01-12,5.4
68f739a1-b29c-44df-8ac3-7858be40bdf0,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-01-13,4.8
b7ae48fe-2a57-4504-9804-e013bd665d0f,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-01-21,5.7
83f5c0ee-62c4-4b05-8111-58ff667054a5,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-01-29,8.0
92c7c6e5-67dc-4613-8fd0-2c1d09c34e6a,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-01-30,6.8
82d175a7-e713-474f-a138-d17d0fee7aca,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-02-02,3.0
98db8499-8f4b-4508-84b8-82b6d9ec9cd7,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-02-10,5.1
67448f8e-caa3-479f-b8a4-7a99eca5be91,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-02-16,3.7
4f4f2a70-b337-4b97-8c8f-69e790a3cdee,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-03-06,3.7
3aef9a4a-1afa-4b24-a8fa-99332baaf59f,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-03-11,3.7
33cb0fdc-1df6-48c8-92f6-acf2eb92e6cc,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-03-17,3.7
25a054b5-997e-4203-8f8c-47158ef02598,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-03-20,7.2
557fea02-ed7b-4b92-a9e4-080d511f972d,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-03-27,4.0
7f1ae18f-2d27-4c64-aeea-6403a556b109,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-04-06,3.0
e8386e61-cb00-495b-b7e1-ce88ee969a59,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-04-07,4.9
c222b8ae-bafe-49d9-bcf2-829ab808730a,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-04-09,4.1
9815d490-83aa-459b-9b1f-b44d7ce10002,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-04-15,4.9
11ce978b-e06a-457c-9eae-149c6393dbbd,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-04-23,5.4
5796fa42-9d57-48dd-8d39-9c223ae2113d,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-04-28,4.7
63d70ae2-f48a-4de3-8102-c273f4af57a3,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-04-29,4.1
5c00e855-0628-4259-a83e-fc12980881fe,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-04-30,7.2
24c114f9-6913-491e-b3b7-1ef4252f1639,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-05-11,5.5
2a7f3623-02fc-4640-8bad-9b3822f38be6,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-05-19,4.3
7a93e1c0-946f-455a-ae71-d146a5772124,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-05-25,3.5
2fb15af3-56eb-4ef8-b8d1-4b6fe0b9f35c,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-06-01,2.9
0c674467-4359-413e-a529-75397b751c52,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-06-08,6.6
6c837c0d-3b76-41c2-95db-2f6477d56940,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-06-10,4.3
03faacd8-827a-4956-a9c3-834d6e79c9d8,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-06-11,5.4
0abd33c3-5069-4fa6-8ffd-11f3500622ad,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-06-22,2.5
1718e2aa-c41e-467f-8d60-ab5892f4898d,1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-06-25,4.5
258f9e5c-0314-4afb-8924-09cebaa44929,6a0afa9d-a509-4d89-97d6-03729267f700,2026-01-15,4.2
33328709-0338-4969-8691-8e13063b99e2,6a0afa9d-a509-4d89-97d6-03729267f700,2026-01-27,4.0
9dac40ae-b880-4461-b3e2-c34f833bf6c5,6a0afa9d-a509-4d89-97d6-03729267f700,2026-01-28,5.0
1931e1e0-1155-4666-b191-4f5d1829e8c8,6a0afa9d-a509-4d89-97d6-03729267f700,2026-01-29,2.2
f11e523c-9712-418a-80c6-90b6a7f01609,6a0afa9d-a509-4d89-97d6-03729267f700,2026-02-02,3.7
1fdd2d7b-4eaa-409a-b307-7ca420208317,6a0afa9d-a509-4d89-97d6-03729267f700,2026-02-03,1.5
7bcef62d-afa3-4cef-b263-8154192f3aa7,6a0afa9d-a509-4d89-97d6-03729267f700,2026-02-10,5.8
7a7dd56d-0f0d-408a-ab0d-67d8d83af0e3,6a0afa9d-a509-4d89-97d6-03729267f700,2026-02-12,4.3
146d9614-6233-485c-87b0-d199ca173e02,6a0afa9d-a509-4d89-97d6-03729267f700,2026-02-13,4.9
471aa3ad-84b0-48bb-b0d3-49393ae703f8,6a0afa9d-a509-4d89-97d6-03729267f700,2026-02-16,6.2
51b99887-1553-49d0-bdee-31f050efd925,6a0afa9d-a509-4d89-97d6-03729267f700,2026-02-17,2.6
51754154-87c2-4137-a70c-269d597cc750,6a0afa9d-a509-4d89-97d6-03729267f700,2026-02-18,4.6
5a570562-e39f-44f4-b29d-1726301198e9,6a0afa9d-a509-4d89-97d6-03729267f700,2026-03-03,4.0
c2b860a1-8bf9-442d-b36d-0a94fe13a735,6a0afa9d-a509-4d89-97d6-03729267f700,2026-03-16,4.5
ce25cfe5-4f5f-40c9-9cf2-0dcbd66735b3,6a0afa9d-a509-4d89-97d6-03729267f700,2026-03-17,4.0
53b279d1-dcb2-43c8-99f0-e12c67319cc2,6a0afa9d-a509-4d89-97d6-03729267f700,2026-03-23,5.8
6b575a68-2ba3-4c51-be23-d183d39d14b8,6a0afa9d-a509-4d89-97d6-03729267f700,2026-03-26,4.9
46bc70ed-8d66-4903-ac53-707f12f17bed,6a0afa9d-a509-4d89-97d6-03729267f700,2026-04-06,2.9
2ce2b240-ae42-46c0-8c9c-1b2e531b02f6,6a0afa9d-a509-4d89-97d6-03729267f700,2026-04-08,2.7
605adbaf-3516-4beb-93a9-8ed09875e2de,6a0afa9d-a509-4d89-97d6-03729267f700,2026-04-17,5.2
7ffdc14b-3e41-408e-8e28-379d20b016f0,6a0afa9d-a509-4d89-97d6-03729267f700,2026-04-23,2.3
5f42a548-a265-4ab4-a457-9db354d640fa,6a0afa9d-a509-4d89-97d6-03729267f700,2026-04-29,3.4
fefcd4e2-6e88-4914-ac91-f71287e3b8b6,6a0afa9d-a509-4d89-97d6-03729267f700,2026-04-30,5.1
db297248-605f-4802-8c6e-5ffdddcaa078,6a0afa9d-a509-4d89-97d6-03729267f700,2026-05-04,6.4
40a6e19f-442c-4578-9f8a-b7405da74818,6a0afa9d-a509-4d89-97d6-03729267f700,2026-05-07,2.4
ed3b39a8-2f9d-4e8a-9fd7-a83ab4cf9cf3,6a0afa9d-a509-4d89-97d6-03729267f700,2026-05-13,5.4
83dbb6a7-f193-48f2-9468-ee1ea81b991d,6a0afa9d-a509-4d89-97d6-03729267f700,2026-05-20,5.1
fee536f2-bc29-44e3-b60d-e7ad93ad4049,6a0afa9d-a509-4d89-97d6-03729267f700,2026-05-22,3.5
91e208ce-3501-45a4-90ad-26c3dec99eb4,6a0afa9d-a509-4d89-97d6-03729267f700,2026-05-25,4.6
020eeb7e-4c04-4fda-a511-f1f8b3e3e7b4,6a0afa9d-a509-4d89-97d6-03729267f700,2026-06-02,4.0
974bf8f4-7dcb-462c-af2e-39313876ca56,6a0afa9d-a509-4d89-97d6-03729267f700,2026-06-10,4.2
089b2771-fcef-4dab-9e09-371856fddf2b,6a0afa9d-a509-4d89-97d6-03729267f700,2026-06-16,6.8
28e51168-a444-4860-b3c3-49c42567a1b5,6a0afa9d-a509-4d89-97d6-03729267f700,2026-06-18,4.1
a55eb084-9fa7-418a-ba00-199ae41ca0c9,6a0afa9d-a509-4d89-97d6-03729267f700,2026-06-24,3.0
de331d88-af51-46b0-9c10-449d49ad340f,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-01-05,3.1
ff3de56e-65a7-4fea-824f-23d9e8229fb4,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-01-12,5.3
a00de337-088b-4b7a-abac-07b5ab03aeb3,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-01-23,6.1
ce077d0a-113c-43df-a303-a0f76d95f1e3,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-01-26,2.2
2a73fe1d-ad42-4f66-bce4-664e3e27db43,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-01-28,4.0
5da6b857-59b8-45ef-aeb7-6042294cbc41,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-02-09,3.5
c7419642-b30f-41ce-bc02-b7d2b9de5a91,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-02-13,4.6
e8545373-3b31-4f02-b690-852e0960d506,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-02-17,2.8
02e67267-20db-4ac5-9221-4f3026de11af,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-02-23,3.5
6b14db96-9365-482b-aac8-c854eb253e04,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-03-02,4.0
429f7c8e-dacc-42e3-929a-21b2fb2c255f,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-03-11,1.7
1a48c48f-02e0-4fa5-b8b4-252cc97c1bcc,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-03-13,3.4
73ccf497-b8db-4ef0-901a-c68f48885946,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-03-16,1.9
86e0c04f-7557-4ef2-947d-a8d7bc4fb098,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-03-19,3.1
a28c0760-cc28-4e8d-b148-6f2d97b7c944,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-03-26,1.7
6835304b-bc8d-4ac1-9d76-a8d5e80da4c1,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-04-03,2.9
4549cb39-e3ec-404d-926a-9f554a8c5b10,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-04-08,4.6
3773330a-de49-48e7-b834-5696a95ab25b,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-04-10,5.2
06ee6d97-d389-443a-bdbf-077c0de95808,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-04-23,3.7
d5586eb2-31fb-4dd9-8128-7536e123f17b,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-04-27,5.0
c741b6d0-edd1-42ba-a281-082c58a8311f,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-04-30,4.4
b0a700c8-6989-4f46-af75-4bb1219c8a34,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-05-19,5.5
06743a33-04ad-450b-b864-5177f748b0ba,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-05-20,3.7
9cca1418-977d-404f-97f7-5adfd481812a,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-05-21,5.0
8e7f0ee1-4699-4da4-87b2-1b413fa026bd,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-05-28,4.8
ca067711-fdb8-4573-9995-7c70788a585a,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-06-04,4.7
5c7c9c15-c669-4179-9584-810397bac971,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-06-08,4.3
64b8561a-5743-46fe-bfdf-f4fd3fca59e7,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-06-26,3.9
904daf7e-7130-4c7f-ac3e-221cf941b399,2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-06-29,3.9
f96c8280-d8f7-49ff-860e-79df973f042a,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-01-09,2.6
f02d681b-daf7-4a02-bb9d-37265704cfdf,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-01-12,5.3
ba82cc1f-a0c4-43ac-8053-6a4cf240094d,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-01-14,3.9
5c0dcc99-1143-4a4f-b143-d36344e8ea0f,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-01-15,3.6
27cf2abf-b17d-44e9-927c-9c2d0219a85e,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-01-19,5.0
b71c31c0-28b9-4ba0-a53e-8d23aac9d36a,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-01-20,4.8
a1e22245-ac36-4bea-a9fe-d62b733c613d,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-01-23,3.5
6ae33ea8-6c6a-4d74-862f-ffa88108bf28,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-01-27,3.2
6a476603-d1e0-4a34-8799-f4537d7d2bc3,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-01-29,3.5
2f8788c8-f2ca-4449-8018-31c07660bf87,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-02-11,5.4
0249d856-f93e-4797-8d58-d8d6f1f3fe0f,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-02-12,3.7
a92447b7-2dd8-4bc0-834b-18845912c4ff,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-02-18,4.3
ca7bd5f4-dd20-44ad-a47d-cbd44ed6c0d2,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-02-25,5.9
cb453ab8-4873-44df-9200-b1894b6c9f3a,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-03-10,1.5
0257f3ff-b635-4aa9-8455-da3d75e8e3c9,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-03-12,4.0
d763a356-99dc-44c0-84f1-b02ef44ea93f,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-03-16,1.5
6801862c-e311-4138-a16c-fc9b1ba24768,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-03-25,6.1
23a0172c-558f-4da6-8208-0fe690919d05,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-03-26,3.2
80644678-81a8-490e-821a-9829e85993b1,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-04-02,4.6
d8b46b29-37f8-4793-af74-22aeaf08a455,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-04-07,4.7
2333b1d2-9b44-49da-a7f5-f98fdc2743b3,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-04-08,2.8
ec4fd6d0-1e92-4212-8e7b-6b27e4097941,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-04-09,4.9
580a5d71-73b4-4781-9941-0aa5fa32ff6f,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-04-13,2.7
3cc010e4-df3e-4481-ad19-dfb6bab801a1,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-04-22,3.7
871e5b58-a975-41e4-b125-53404a4870cf,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-04-29,2.4
133f5355-906f-4938-8243-5196d0c8ccb1,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-05-01,3.1
fa626580-1648-46a5-8a59-b71103a48402,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-05-06,5.9
aa589e27-7fc2-40dd-8c30-258a2dcd4edf,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-05-15,4.2
e8c81ce3-eb77-4fd7-9677-79c8728a4944,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-05-21,3.7
396f5a2d-46ef-4586-bb23-ad85d3f1db57,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-05-28,4.9
82c3b29f-0ae9-4519-b787-1104b85e4917,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-05-29,4.4
0663ff67-e6a2-4d75-9810-2c6355cd1ccb,b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-06-01,4.6
7236bfc4-2773-4419-b766-5c89a91a2df9,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-01-02,5.4
4b9359b6-cd05-4aed-98aa-5779c693f3b6,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-01-08,5.2
8eaadd70-10ee-4aab-909a-8c4492e1df69,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-01-14,3.9
e1ec6fde-dc78-4eda-bbfb-8fdca418ac0b,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-02-05,3.1
13168641-4ee4-4adf-91c8-99d0e7b49584,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-02-17,5.8
fd52487d-1d46-43de-8888-60f758e8f32f,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-03-02,4.5
f0a71a5b-85a5-4db2-9730-132366e86ea3,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-03-04,2.8
42af008b-6dd0-4c77-8b0f-7327a64b348f,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-03-13,4.3
2f846232-9d51-43cd-bfca-e29b560d101d,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-03-20,4.9
af0b3953-b7f9-495e-9d1c-02cee6da5499,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-03-24,4.1
322025be-a735-4f4a-9981-d16d24d3363c,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-03-25,4.2
97ac23f2-dcc5-45cf-a520-6ccbd6eeacd8,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-03-30,6.7
36cd4fba-d915-42ac-b58b-827307a367a3,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-04-02,3.3
469d937c-0b52-4f71-88f5-70ff81294a9f,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-04-03,6.4
80ed2c48-b63c-4ff0-9013-cb877169d6c1,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-04-06,3.7
e7d81c7c-2249-4f9a-8e48-097a65932e4d,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-04-13,6.1
12fd4050-517b-4899-87fd-23dfc4e27cb3,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-04-14,5.8
636d97a3-8340-4754-957d-aca827789107,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-04-23,5.1
9fb334fd-f43e-4641-9f66-be56946b4392,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-04-24,4.4
0ad86768-eb55-4885-9acf-bd02df430646,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-05-01,2.4
44c76afb-5b03-4216-b1be-27f2a90cc99a,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-05-05,5.2
c0eacecb-0df8-4159-913a-e27205b10933,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-05-07,6.0
69dfba3b-6297-4fad-903e-bfa0dd7bd6ba,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-05-11,3.5
074eef8a-5f46-46c1-ae98-db5315ca13bd,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-05-14,4.4
32a9d519-8dc4-448e-b6d5-bb1d5f299a6e,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-05-21,2.2
d16e8675-f223-46e2-add0-7331aa917f2f,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-06-01,2.4
a56be20b-93ad-4f77-93fb-13fd772e7f02,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-06-03,4.8
64e8f84d-9ab5-4b75-8b1e-dd7c7b0557b1,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-06-08,3.9
28a869a3-d228-4e08-80e5-1d40767cf58f,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-06-11,2.7
03a9d290-2257-430b-ab2d-234149ee1a78,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-06-22,4.1
a15fb097-860e-4117-90e5-93a3f09e3a0d,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-06-23,4.8
14911df1-884d-4982-b11d-5738a295b535,5e36a977-0648-4d11-a959-05b1cf4a3414,2026-06-29,3.0
d6504c0c-a52c-4d92-b5e3-3ddae40cd02a,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-01-01,5.9
adab57ec-5b3c-4e02-b705-c46cea26a568,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-01-05,4.2
0b51e0e5-49f0-486f-b907-23d77b337f14,ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-01-06,4.1
